Match Group,Set,Target,Race,Gender,Age,Attractive,Luminance_median,NumberofRaters,Female_prop,Male_prop,Asian_prop,Black_prop,Latino_prop,Multi_prop,Other_prop,White_prop,Afraid,Angry,Babyface,Disgusted,Dominant,Feminine,Happy,Masculine,Prototypic,Sad,Suitability,Surprised,Threatening,Trustworthy,Unusual,Nose_Width,Nose_Length,Lip_Thickness,Face_Length,R_Eye_H,L_Eye_H,Avg_Eye_Height,R_Eye_W,L_Eye_W,Avg_Eye_Width,Face_Width_Cheeks,Face_Width_Mouth,Forehead,Pupil_Top_R,Pupil_Top_L,Asymmetry_pupil_top,Pupil_Lip_R,Pupil_Lip_L,Asymmetry_pupil_lip,BottomLip_Chin,Midcheek_Chin_R,Midcheek_Chin_L,Cheeks_avg,Midbrow_Hairline_R,Midbrow_Hairline_L,Faceshape,Heartshapeness,Noseshape,LipFullness,EyeShape,EyeSize,UpperHeadLength,MidfaceLength,ChinLength,ForeheadHeight,CheekboneHeight,CheekboneProminence,FaceRoundness,fWHR
56,C,WM-211,W,M,27.79310345,3.464285714,167,29,0.034482759,0.965517241,0,0,0.034482759,0,0,0.965517241,1.785714286,1.535714286,2.068965517,1.464285714,2.689655172,1.75862069,1.965517241,4.607142857,3.807692308,1.620689655,.,1.586206897,1.896551724,3.172413793,3.344827586,210.5,272.5,133.5,1239,70,69,69.5,177,177.5,177.25,668,499,484.5,481.5,485,3.5,388,390,2,224.5,464,462.5,463.25,381.5,394,0.539144471,1.338677355,0.772477064,0.107748184,0.392101551,0.056093624,0.391041162,0.313962873,0.181194512,0.312953995,0.373890234,169,0.402744149,1.815206204
56,D,WM-014,W,M,33.71428571,3.476190476,137.5,84,0,1,0,0,0.011904762,0,0.011904762,0.976190476,2.084337349,2.285714286,2.464285714,2.178571429,3.4,1.94047619,3.25,4.869047619,3.630434783,2.416666667,4.346153846,1.833333333,2.333333333,3.80952381,1.880952381,231.5,246,86.5,1158,51,46,48.5,167,165,166,687,639.5,462,479.5,469.5,10,387.5,386.5,1,221,486,482.5,484.25,416.5,416,0.593264249,1.074276779,0.941056911,0.074697755,0.292168675,0.041882556,0.398963731,0.334196891,0.190846287,0.359455959,0.418177893,0.041018998,0.55224525,1.96
57,A,WM-253,W,M,24,3.5,165.5,25,0.038461538,0.961538462,0,0.04,0.24,0.04,0,0.68,1.538461538,1.692307692,3.076923077,1.769230769,2.76,1.76,3.269230769,3.846153846,2.048780488,1.730769231,.,1.653846154,2,3.153846154,2.346153846,284.5,237.5,151.5,1210.5,60.5,63.5,62,172.5,166,169.25,669,559.5,431.5,411.5,413,1.5,385.5,377.5,8,279,516.5,543.5,530,291.5,279.5,0.552664188,1.195710456,1.197894737,0.125154895,0.366322009,0.051218505,0.356464271,0.315159025,0.230483271,0.235852953,0.437835605,109.5,0.4622057,1.716169547
57,B,WM-015,W,M,23.37209302,3.511627907,159,86,0,1,0,0,0,0,0,1,2.127906977,2.627906977,2.976744186,2.197674419,3.043478261,2.313953488,2.174418605,4.302325581,3.943396226,2.588235294,4.346153846,1.882352941,2.38372093,3.313953488,2.395348837,207,267,102,1065.5,59.5,67,63.25,163,164.5,163.75,685.5,640.5,359,390,389,1,394.5,400.5,6,193.5,484.5,478,481.25,337.5,355.5,0.643359925,1.070257611,0.775280899,0.095729704,0.386259542,0.059361802,0.336931018,0.373064289,0.18160488,0.325199437,0.451665885,0.042233693,0.601126232,1.8
57,C,WM-209,W,M,20.39285714,3.535714286,173,28,0,1,0,0,0,0.035714286,0,0.964285714,2.222222222,1.571428571,3.607142857,1.821428571,1.821428571,2.142857143,2.357142857,3.607142857,3.98,2.269230769,.,1.892857143,1.821428571,3.535714286,1.714285714,237,278,124.5,1155,66.5,67.5,67,171.5,164,167.75,641,531.5,442.5,442,435,7,361.5,363.5,2,224.5,449.5,450,449.75,369,370.5,0.554978355,1.206020696,0.852517986,0.107792208,0.399403875,0.058008658,0.383116883,0.313852814,0.194372294,0.32012987,0.389393939,109.5,0.46017316,1.921397239
57,D,WM-231,W,M,20.5862069,3.642857143,177,29,0,1,0.034482759,0,0.275862069,0.137931034,0,0.551724138,2,2.172413793,4.068965517,1.655172414,2.607142857,1.862068966,2.310344828,4.24137931,2.235294118,2.586206897,.,1.482758621,2.137931034,3.275862069,1.896551724,229.5,249.5,118,1166,55.5,55.5,55.5,159.5,158,158.75,651,497,452.5,461,478.5,17.5,369.5,367.5,2,224.5,439.5,441,440.25,347,362,0.558319039,1.309859155,0.919839679,0.101200686,0.349606299,0.047598628,0.388078902,0.316037736,0.192538593,0.304030875,0.377572899,154,0.426243568,1.872099125
58,A,WM-203,W,M,29.25,3.5,150,24,0,1,0,0,0,0,0,1,1.416666667,2.333333333,2.347826087,1.916666667,3.25,1.333333333,2.125,4.869565217,4.389830508,2.375,.,1.416666667,2.5,3.541666667,1.541666667,224.5,255.5,85,1206,62,55.5,58.75,159,155.5,157.25,631.5,497,457,477,486,9,396,395.5,0.5,269,484,461.5,472.75,420,422,0.523631841,1.270623742,0.878669276,0.070480929,0.373608903,0.04871476,0.37893864,0.328150912,0.22305141,0.349087894,0.391998342,134.5,0.412106136,1.873837419
58,B,WM-006,W,M,25.64534884,3.511627907,148.5,86,0,1,0,0,0.023255814,0.011627907,0.011627907,0.953488372,1.965116279,2.441860465,3.046511628,2.023809524,3.476190476,2.581395349,2.752941176,4.476744186,3.857142857,2.44047619,3.884615385,1.755813953,2.476744186,3.430232558,2.929411765,231.5,247,86.5,1099.5,52.5,52.5,52.5,143.5,148,145.75,679,587.5,401.5,340,393.5,53.5,368,365,3,229.5,489,481,485,339.5,328.5,0.617553433,1.155744681,0.937246964,0.078672124,0.360205832,0.047748977,0.365165985,0.333333333,0.208731241,0.303774443,0.441109595,0.083219645,0.534333788,2.01
58,C,WM-213,W,M,26.36,3.708333333,165.5,25,0,1,0,0,0,0,0,1,1.76,1.96,3,1.56,3,1.92,3.826086957,4.16,4.127272727,1.84,.,1.68,1.96,3.56,2.32,228,237.5,125,1183,54,51,52.5,156.5,156,156.25,643.5,526.5,443,455,459.5,4.5,371.5,367,4.5,248,472.5,460.5,466.5,360,371,0.543956044,1.222222222,0.96,0.105663567,0.336,0.044378698,0.374471682,0.312130178,0.209636517,0.30896027,0.394336433,117,0.445054945,1.911138162
58,D,WM-257,W,M,30.03703704,3.740740741,172,27,0,1,0,0,0.111111111,0.037037037,0,0.851851852,1.925925926,1.333333333,2.28,1.185185185,2.185185185,1.814814815,2.518518519,4.346153846,3.081632653,2.518518519,.,1.740740741,1.555555556,3.923076923,2.666666667,220,229,96.5,1161,61.5,57.5,59.5,168.5,162,165.25,655.5,528.5,456,475.5,481,5.5,363.5,366.5,3,246.5,456,464,460,375,374.5,0.564599483,1.240302744,0.96069869,0.083118002,0.360060514,0.051248923,0.392764858,0.314384152,0.212316968,0.322782084,0.396210164,127,0.455211025,1.839590626
59,C,WM-003,W,M,23.3452381,3.682926829,168,83,0,1,0,0,0,0,0,1,1.987951807,2.445783133,2.879518072,2.180722892,3.36,1.915662651,2.542168675,4.891566265,4.191489362,2.674698795,4.538461538,1.891566265,2.56626506,3.578313253,2.638554217,196.5,275.5,111.5,1010.5,52.5,56.5,54.5,153.5,166,159.75,668,581,320.5,317,310,7,401.5,390,11.5,203.5,528.5,497.5,513,259,259.5,0.661058882,1.149741824,0.713248639,0.110341415,0.341158059,0.053933696,0.317169718,0.391637803,0.201385453,0.25655616,0.507669471,0.086095992,0.57496289,1.75
59,D,WM-212,W,M,30.11111111,3.703703704,158.5,27,0,1,0,0,0,0,0,1,1.962962963,3.333333333,2.296296296,2.884615385,4.111111111,1.814814815,1.925925926,4.962962963,3.956521739,2.444444444,.,1.576923077,3.333333333,3.481481481,2.518518519,240.5,250.5,96,1201.5,37.5,38.5,38,161.5,158.5,160,637,523,420,531,527.5,3.5,389,395,6,240,453,461,457,463.5,481,0.53017062,1.217973231,0.96007984,0.079900125,0.2375,0.031627133,0.349563046,0.326258843,0.199750312,0.393050354,0.380357886,114,0.435289222,1.918448303
59,A,WM-033,W,M,26.59340659,3.846153846,91,0.021978022,0.978021978,0,0,0,0,0.010989011,0.989010989,1.725274725,1.755555556,2.230769231,1.835164835,2.814814815,1.78021978,2.511111111,4.555555556,4.142857143,2.244444444,4.769230769,1.516483516,1.846153846,3.582417582,1.9,156,214.5,244,109,1059.5,57,55.5,56.25,166,167.5,166.75,623.5,592.5,364.5,396.5,393.5,3,363,366.5,3.5,210.5,475.5,477,476.25,327.5,344,0.588485134,1.052320675,0.879098361,0.102878716,0.337331334,0.053091081,0.344030203,0.344266163,0.198678622,0.316894762,0.449504483,0.029259084,0.55922605,1.83
59,B,WM-009,W,M,23.69565217,4.076086957,141.5,92,0,1,0.010869565,0,0.108695652,0,0.010869565,0.869565217,2.119565217,2.782608696,2.912087912,2.380434783,3.346153846,2.032608696,2.260869565,4.72826087,3.487804878,2.391304348,4.36,1.855555556,2.456521739,3.510869565,2.230769231,186,247.5,86.5,1103,55.5,53,54.25,146,148.5,147.25,631.5,497,394,406.5,400,6.5,385.5,386.5,1,211,488.5,477.5,483,321,325.5,0.572529465,1.270623742,0.751515152,0.078422484,0.368421053,0.049184044,0.357207616,0.349954669,0.191296464,0.29306437,0.437896646,0.121940163,0.450589302,1.73
60,A,WM-205,W,M,29.36,3.8,160.5,25,0,1,0,0,0,0,0,1,1.84,3.041666667,2.32,2.2,3.52,1.541666667,1.6,5,4.428571429,1.96,.,1.44,2.6,3.04,1.92,232,276.5,106,1276.5,60.5,56.5,58.5,167.5,165,166.25,579.5,489,487,499.5,494,5.5,418.5,415,3.5,270,510.5,498.5,504.5,442.5,437.5,0.453975715,1.185071575,0.839059675,0.083039561,0.351879699,0.045828437,0.381511947,0.326478653,0.211515864,0.344692519,0.395221308,90.5,0.383078731,1.832016379
60,B,WM-242,W,M,23.06896552,4.034482759,171.5,29,0,1,0,0,0.034482759,0.103448276,0,0.862068966,1.75862069,2.571428571,2.310344828,2.724137931,2.827586207,1.75862069,1.724137931,4.214285714,3.254901961,2.24137931,.,1.344827586,2.142857143,3.137931034,2.310344828,254,257,128,1205,48,51,49.5,173.5,171,172.25,640.5,538,447,447.5,454,6.5,378,384,6,241,476,474,475,352,367.5,0.53153527,1.190520446,0.988326848,0.106224066,0.287373004,0.041078838,0.370954357,0.316182573,0.2,0.298547718,0.394190871,102.5,0.446473029,1.811614138
60,C,WM-250,W,M,21.12,4.12,168,25,0,1,0.04,0.12,0.4,0.4,0.04,0,2.166666667,1.88,3.72,2.04,3.64,1.56,1.875,4.68,1.25,2.68,.,1.64,2,3.36,2.24,231,263.5,126.5,1126,60.5,60.5,60.5,157,157.5,157.25,615.5,485,418.5,427,435,8,375,362,13,200.5,441,442,441.5,347,352,0.546625222,1.269072165,0.876660342,0.112344583,0.384737679,0.053730018,0.371669627,0.327264654,0.178063943,0.310390764,0.392095915,130.5,0.430728242,1.887141433
60,D,WM-207,W,M,26.58333333,4.125,147,24,0,1,0,0,0.083333333,0.041666667,0.041666667,0.833333333,1.47826087,1.625,1.958333333,1.434782609,3.625,1.333333333,3.086956522,5.208333333,2.52,1.458333333,.,1.416666667,2,3.333333333,2.458333333,234,272.5,99,1204,49,55,52,166,160,163,646,511.5,473.5,460,475,15,406.5,404.5,2,232.5,466.5,477.5,472,375,389.5,0.53654485,1.262952102,0.858715596,0.082225914,0.319018405,0.043189369,0.393272425,0.33679402,0.193106312,0.317483389,0.392026578,134.5,0.424833887,1.801115882
